corpus_names	sent_id	w	span	node	sent_match
ind_news_2012_300K	277518	keunggulan	r1	memperbesar	277518 Persija kembali memperbesar keunggulan menjadi 3-1 melalui sumbangan gol dari pemain asal Brazil, Danilo Fernado, pada menit ke-69.
ind_news_2012_300K	278736	pasar	r1	memperbesar	278736 Dia berjanji membuat 12 juta lapangan kerja baru selama masa jabatannya yang pertama dengan rencana yang berfokus pada pembangunan energi domestik, memperbesar pasar bebas, meningkatkan pendidikan, mengurangi defisit dan memperjuangkan bisnis kecil.
ind_news_2012_300K	280529	kemenangan	r1	memperbesar	280529 Pada menit ke 43 jelang turun minum Firdaus Ramadan berhasil memperbesar kemenangan untuk PSSB Bireun 3-1.
ind_news_2012_300K	282143	upah	r1	memperbesar	"282143 ""Kalau bunga bank rendah bisa digunakan oleh pengusaha untuk memperbesar upah buruh,"" katanya."
ind_news_2012_300K	286761	kemenangan	r1	memperbesar	286761 Pada menit ke 85, Kelantan FA berhasil memperbesar kemenangan melalui Mohamad Zamri yang mendapat umpan dari Rizal Fahmi, sehingga mengubah skor menjadi 1-3, dan bertahan hingga peluit akhir dibunyikan wasit.
ind_news_2012_300K	288133	harapan	r1	memperbesar	288133 Roma (ANTARA News) - Amauri mencetak gol kemenangan dramatis untuk memberi kemenangan 2-1 bagi Fiorentina atas AC Milan pada Sabtu, sekaligus memperbesar harapan bekas klubnya, Juventus, untuk meraih gelar juara.
ind_news_2012_300K	290126	kemenangan	r1	memperbesar	290126 Sementara di menit akhir babak kedua, usaha Rudi Widodo untuk memperbesar kemenangan tuan rumah juga masih tertahan kegesitan kiper Agung Prasetyo.
ind_news_2012_300K	291805	keunggulan	r1	memperbesar	291805 Sedangkan tendangan keras Agus Santiko juga masih dimentahkan mistar gawang, sehingga gagal memperbesar keunggulan.
ind_news_2012_300K	292977	tubuh	r1	memperbesar	292977 Hal tersebut disebabkan karena menjadi cara yang instan bagi mereka untuk memperbesar tubuh ketimbang secara natural.
ind_news_2012_300K	298751	defisit	r1	memperbesar	298751 Untuk peran ini, para pendukung Obama menyerang Romney karena tidak mengungkapkan detail dimana celah atau deduksi yang ingin dia tutup atau akhiri guna membayar rencana pengurangan pajak 20 persen tanpa memperbesar defisit.
